;ID1;ID2;ID3;ID4;ID5;ID6;ID7;ID8;ID9;ID10;ID11;ID12;ID13;ID14;ID15;ID16;ID17;ID18;ID19;ID20;ID21;ID22;ID23;ID24;ID25;ID26;ID27;ID28;ID29;ID30;ID31;ID32;ID33;ID34;ID35;ID36;ID37;ID38;ID39;ID40;ID41;ID42;ID43;ID44;ID45;ID46;ID47;ID48;ID49;ID50;ID51;ID52;ID53;ID54;ID55;ID56;ID57;ID58;ID59;ID60;ID61;ID62;ID63;ID64;ID65;ID66;ID67;ID68;ID69;ID70;ID71;ID72;ID73;ID74;ID75;ID76;ID77;ID78;ID79;ID80;ID81;ID82;ID83;ID84;ID85;ID86;ID87;ID88;ID89;ID90;ID91;ID92;ID93;ID94;ID95;ID96;ID97;ID98;ID99;ID100;ID101;ID102;ID103;ID104;ID105;ID106;ID107;ID108;ID109;ID110;ID111;ID112;ID113;ID114;ID115;ID116;ID117;ID118;ID119;ID120;ID121;ID122;ID123;ID124;ID125;ID126;ID127;ID128;ID129;ID130;ID131;ID132;ID133;ID134;ID135;ID136;ID137;ID138;ID139;ID140;ID141;ID142;ID143;ID144;ID145;ID146;ID147;ID148;ID149;ID150;ID151;ID152;ID153;ID154;ID155;ID156;ID157;ID158;ID159;ID160;ID161;ID162;ID163;ID164;ID165;ID166;ID167;ID168;ID169;ID170;ID171;ID172;ID173;ID174;ID175;ID176;ID177;ID178;ID179;ID180;ID181;ID182;ID183;ID184;ID185;ID186;ID187;ID188;ID189;ID190;ID191;ID192;ID193;ID194;ID195;ID196;ID197;ID198;ID199;ID200;ID201;ID202;ID203;ID204;ID205;ID206;ID207;ID208;ID209;ID210;ID211;ID212;ID213;ID214;ID215;ID216;ID217;ID218;ID219;ID220;ID221;ID222;ID223;ID224;ID225;ID226;ID227;ID228;ID229;ID230;ID231;ID232;ID233;ID234;ID235;ID236;ID237;ID238;ID239;ID240;ID241;ID242;ID243;ID244;ID245;ID246
ID36;1.412341;1.412103;1.412182;1.412181;1.411909;1.412230;1.411998;1.412151;1.411795;1.411738;1.412826;1.411874;1.413129;1.412058;1.412919;1.411680;1.412370;1.413182;1.412528;1.411308;1.411403;1.411660;1.411717;1.411227;1.411170;1.411052;1.411712;1.411546;1.411153;1.410169;1.409827;1.409881;1.409091;1.412176;1.410097;0.000000;1.408698;1.409608;1.411527;1.412604;1.412711;1.412485;1.412403;1.412296;1.412408;1.412756;1.412593;1.412648;1.412669;1.412847;1.412830;1.412823;1.412687;1.412720;1.412768;1.412885;1.412838;1.412665;1.412700;1.412895;1.412860;1.412847;1.412965;1.412875;1.412912;1.411079;1.411374;1.411728;1.411529;1.411685;1.411422;1.411223;1.411540;1.411181;1.411473;1.412852;1.412914;1.412523;1.412819;1.412913;1.412899;1.412899;1.412853;1.412823;1.412843;1.412619;1.412862;1.412782;1.412840;1.412830;1.412845;1.412840;1.412998;1.412877;1.412834;1.412812;1.412847;1.412843;1.412921;1.412808;1.412879;1.412895;1.412851;1.410786;1.410952;1.412339;1.411795;1.411335;1.412480;1.411474;1.412033;1.412896;1.412889;1.412866;1.412776;1.412802;1.412919;1.412874;1.412950;1.412912;1.412918;1.411826;1.412186;1.412612;1.412073;1.412457;1.412556;1.411622;1.412005;1.412250;1.412202;1.412060;1.412390;1.412151;1.412435;1.412476;1.412613;1.412285;1.412291;1.411459;1.412449;1.412267;1.412003;1.412208;1.412066;1.411989;1.412168;1.412075;1.412149;1.412089;1.411998;1.412715;1.412649;1.412700;1.412652;1.412719;1.412767;1.412590;1.412781;1.412704;1.412744;1.412494;1.412549;1.412544;1.412345;1.412676;1.412556;1.412599;1.412604;1.412599;1.412563;1.412711;1.412670;1.412661;1.412767;1.412095;1.412680;1.411759;1.412882;1.412308;1.412960;1.412366;1.412303;1.412127;1.412115;1.412004;1.412614;1.412058;1.412099;1.412019;1.411601;1.412602;1.412860;1.412817;1.412799;1.412771;1.412739;1.412726;1.412744;1.412692;1.412721;1.412423;1.412374;1.412440;1.412310;1.412186;1.412332;1.412323;1.412438;1.412429;1.412277;1.412100;1.411686;1.413171;1.410798;1.412096;1.411399;1.411521;1.411683;1.411335;1.412004;1.411633;1.411929;1.412856;1.412026;1.412026;1.411750;1.411889;1.412260;1.412289;1.411225;1.412847;1.412835;1.412799;1.412766;1.412700;1.412895;1.412671;1.412774;1.412758;1.412949;1.410780;1.410531;1.410830;1.411883;1.411016
ID37;1.411844;1.411481;1.411656;1.411635;1.411591;1.411686;1.411212;1.411767;1.411408;1.411153;1.412473;1.410946;1.412968;1.411237;1.412619;1.411278;1.411996;1.413015;1.412187;1.409992;1.410644;1.410513;1.411194;1.411668;1.410898;1.409256;1.411101;1.410706;1.410210;1.406811;1.403332;1.407491;1.407336;1.411755;1.406461;1.408698;0.000000;1.406396;1.409902;1.412522;1.412560;1.412309;1.412165;1.412033;1.412215;1.412657;1.412420;1.412500;1.412543;1.412790;1.412771;1.412756;1.412663;1.412626;1.412697;1.412837;1.412744;1.412511;1.412604;1.412835;1.412747;1.412719;1.412905;1.412827;1.412837;1.409536;1.410147;1.411143;1.411098;1.411244;1.410970;1.409932;1.411123;1.410137;1.411168;1.412805;1.412866;1.412413;1.412724;1.412850;1.412847;1.412878;1.412783;1.412775;1.412782;1.412454;1.412779;1.412626;1.412770;1.412716;1.412708;1.412724;1.412924;1.412812;1.412774;1.412740;1.412767;1.412765;1.412851;1.412749;1.412804;1.412833;1.412755;1.408146;1.408587;1.411900;1.411134;1.409940;1.412137;1.409812;1.411703;1.412825;1.412820;1.412786;1.412688;1.412719;1.412856;1.412812;1.412916;1.412861;1.412869;1.411542;1.411673;1.412370;1.411509;1.412109;1.412332;1.411021;1.411276;1.411661;1.411634;1.411816;1.412083;1.411895;1.412103;1.412562;1.412465;1.411969;1.411909;1.410738;1.412177;1.411976;1.411613;1.411933;1.411783;1.411536;1.412057;1.411879;1.411821;1.411630;1.411576;1.412478;1.412344;1.412448;1.412438;1.412427;1.412556;1.412302;1.412516;1.412410;1.412485;1.412317;1.412436;1.412410;1.412135;1.412545;1.412411;1.412476;1.412483;1.412492;1.412422;1.412675;1.412621;1.412573;1.412740;1.411755;1.412629;1.411072;1.412844;1.411952;1.412904;1.412010;1.411973;1.411731;1.411689;1.411415;1.412471;1.411481;1.411570;1.411574;1.410838;1.412501;1.412773;1.412725;1.412739;1.412669;1.412679;1.412669;1.412649;1.412614;1.412636;1.412152;1.411976;1.412134;1.411851;1.411740;1.411968;1.411973;1.412087;1.411960;1.411826;1.411886;1.411090;1.413074;1.409880;1.411653;1.411213;1.411007;1.411193;1.411234;1.411628;1.410647;1.411791;1.412765;1.411489;1.411401;1.410856;1.411329;1.412227;1.412007;1.410051;1.412755;1.412731;1.412740;1.412586;1.412555;1.412776;1.412499;1.412666;1.412623;1.412874;1.408681;1.407737;1.408997;1.411334;1.410594
ID38;1.412589;1.412395;1.412536;1.412429;1.411895;1.412479;1.412304;1.412330;1.411730;1.411799;1.412766;1.412034;1.413007;1.412357;1.412946;1.411826;1.412437;1.413135;1.412582;1.411343;1.411300;1.411808;1.411844;1.411102;1.411206;1.410860;1.411816;1.411618;1.410960;1.409692;1.408399;1.409681;1.409419;1.412220;1.409189;1.409608;1.406396;0.000000;1.411240;1.412575;1.412715;1.412483;1.412432;1.412247;1.412442;1.412733;1.412606;1.412656;1.412585;1.412798;1.412756;1.412742;1.412619;1.412625;1.412684;1.412844;1.412770;1.412539;1.412613;1.412786;1.412805;1.412792;1.412898;1.412820;1.412869;1.411006;1.411190;1.411487;1.411371;1.411453;1.411230;1.411057;1.411189;1.410722;1.410882;1.412759;1.412798;1.412553;1.412671;1.412805;1.412800;1.412848;1.412712;1.412729;1.412767;1.412606;1.412776;1.412814;1.412760;1.412825;1.412829;1.412806;1.413009;1.412756;1.412727;1.412695;1.412741;1.412728;1.412788;1.412714;1.412743;1.412776;1.412740;1.410589;1.410695;1.412324;1.411965;1.411138;1.412461;1.411475;1.412063;1.412776;1.412779;1.412749;1.412650;1.412709;1.412828;1.412738;1.412890;1.412794;1.412848;1.411558;1.412177;1.412689;1.412124;1.412570;1.412610;1.411389;1.411990;1.412330;1.412252;1.411704;1.412410;1.412028;1.412435;1.412233;1.412676;1.412302;1.412289;1.410984;1.412493;1.412440;1.412275;1.412193;1.412215;1.412162;1.412138;1.412058;1.412375;1.412110;1.412071;1.412798;1.412750;1.412805;1.412775;1.412820;1.412860;1.412657;1.412895;1.412796;1.412810;1.412410;1.412506;1.412436;1.412300;1.412655;1.412525;1.412545;1.412550;1.412549;1.412477;1.412625;1.412576;1.412591;1.412675;1.411816;1.412602;1.411148;1.412793;1.412003;1.412865;1.412490;1.412542;1.412298;1.412276;1.412143;1.412700;1.412201;1.412268;1.412202;1.411681;1.412540;1.412793;1.412757;1.412775;1.412678;1.412679;1.412649;1.412676;1.412625;1.412642;1.412394;1.412472;1.412526;1.412326;1.412281;1.412470;1.412377;1.412538;1.412439;1.412332;1.412146;1.411950;1.413102;1.410659;1.412433;1.411173;1.411672;1.412002;1.411223;1.412269;1.411618;1.411981;1.412860;1.412236;1.412217;1.411993;1.412072;1.412328;1.412344;1.411097;1.412812;1.412758;1.412783;1.412660;1.412604;1.412791;1.412617;1.412732;1.412713;1.412917;1.410440;1.409881;1.410495;1.412005;1.410860
ID39;1.411963;1.411832;1.411880;1.411779;1.411788;1.411948;1.411665;1.411907;1.411956;1.411320;1.412398;1.411338;1.412758;1.411492;1.412638;1.411480;1.412180;1.412929;1.412359;1.411409;1.410998;1.411356;1.411939;1.411918;1.411568;1.411270;1.411787;1.411107;1.411163;1.409987;1.409324;1.410848;1.410923;1.411686;1.410586;1.411527;1.409902;1.411240;0.000000;1.412143;1.412255;1.412119;1.411936;1.411955;1.411932;1.412306;1.412092;1.412135;1.412177;1.412424;1.412365;1.412379;1.412203;1.412202;1.412266;1.412452;1.412390;1.412087;1.412194;1.412453;1.412412;1.412410;1.412558;1.412470;1.412509;1.410614;1.411541;1.411268;1.411487;1.411387;1.411606;1.411501;1.411780;1.411420;1.411576;1.412391;1.412493;1.411960;1.412302;1.412493;1.412467;1.412498;1.412405;1.412384;1.412422;1.412114;1.412408;1.412381;1.412408;1.412432;1.412439;1.412439;1.412688;1.412412;1.412354;1.412318;1.412331;1.412342;1.412448;1.412359;1.412430;1.412463;1.412422;1.409792;1.410302;1.411744;1.411412;1.410531;1.411836;1.410111;1.411449;1.412459;1.412430;1.412393;1.412250;1.412314;1.412503;1.412421;1.412567;1.412454;1.412461;1.411704;1.411878;1.412149;1.411968;1.412101;1.412234;1.411075;1.411513;1.411860;1.411918;1.411858;1.412161;1.411964;1.412163;1.412490;1.412201;1.411936;1.412033;1.410509;1.412227;1.411937;1.411889;1.412101;1.411736;1.411767;1.412132;1.412076;1.411896;1.411874;1.411850;1.412275;1.412207;1.412288;1.412203;1.412370;1.412331;1.412085;1.412374;1.412269;1.412282;1.411926;1.412056;1.412117;1.411872;1.412194;1.412008;1.412045;1.412079;1.412119;1.411987;1.412219;1.412162;1.412126;1.412302;1.411139;1.412202;1.410278;1.412456;1.411357;1.412549;1.411977;1.412070;1.411742;1.411729;1.411782;1.412270;1.411718;1.411923;1.411882;1.411692;1.412094;1.412454;1.412357;1.412351;1.412269;1.412283;1.412256;1.412220;1.412197;1.412230;1.412353;1.412030;1.412077;1.412036;1.411762;1.412018;1.411919;1.412163;1.412133;1.412098;1.412214;1.411143;1.412869;1.411054;1.412060;1.411719;1.411280;1.411713;1.411896;1.411914;1.411397;1.412216;1.412484;1.411571;1.411670;1.411300;1.411878;1.412507;1.411970;1.411012;1.412392;1.412362;1.412383;1.412208;1.412144;1.412453;1.412201;1.412280;1.412265;1.412581;1.410906;1.410595;1.411249;1.411536;1.411234
ID40;1.409673;1.410481;1.409869;1.409461;1.411984;1.409300;1.409271;1.410292;1.411308;1.411236;1.412253;1.411464;1.412732;1.411404;1.412519;1.411502;1.411952;1.412553;1.412317;1.411928;1.411482;1.411450;1.411829;1.411488;1.411579;1.411564;1.411580;1.411126;1.411489;1.412141;1.412464;1.412666;1.412345;1.412433;1.412289;1.412604;1.412522;1.412575;1.412143;0.000000;1.409667;1.408782;1.403914;1.407172;1.406269;1.410030;1.409818;1.409419;1.408938;1.410339;1.409972;1.409664;1.409257;1.409041;1.409616;1.410423;1.410396;1.410242;1.410192;1.410243;1.410287;1.410372;1.410563;1.410555;1.410321;1.411516;1.412115;1.411491;1.411766;1.411856;1.411875;1.412118;1.411993;1.411964;1.411874;1.409990;1.410183;1.410271;1.410425;1.410359;1.410200;1.410292;1.410186;1.410342;1.410171;1.407399;1.409781;1.406599;1.409816;1.408537;1.408694;1.409752;1.410128;1.410142;1.410180;1.409873;1.410128;1.409847;1.410254;1.410066;1.410356;1.410342;1.410315;1.412257;1.412073;1.409960;1.411301;1.411868;1.410354;1.411494;1.410440;1.410053;1.410331;1.410138;1.410026;1.410181;1.410324;1.410078;1.410249;1.410212;1.410023;1.411852;1.410911;1.409985;1.411001;1.410145;1.408723;1.411954;1.411422;1.409995;1.411351;1.411472;1.411552;1.411490;1.411037;1.411759;1.411019;1.411014;1.411522;1.409614;1.411412;1.410879;1.411233;1.411510;1.411101;1.411069;1.412098;1.411675;1.411226;1.411580;1.411391;1.410397;1.410611;1.410394;1.409859;1.410674;1.410779;1.410385;1.410430;1.410441;1.410804;1.410255;1.410054;1.410659;1.410466;1.409799;1.410017;1.409954;1.409837;1.410313;1.410098;1.409121;1.409648;1.409846;1.409932;1.408611;1.409608;1.407863;1.410265;1.409097;1.410172;1.409742;1.410382;1.410688;1.410037;1.410671;1.411195;1.410791;1.411157;1.411135;1.411775;1.409966;1.410609;1.409926;1.410262;1.409972;1.409622;1.410036;1.409433;1.409987;1.409797;1.411670;1.410515;1.409261;1.410989;1.410314;1.410269;1.410758;1.410635;1.411106;1.409917;1.412016;1.411574;1.412142;1.411707;1.411708;1.411503;1.411943;1.411757;1.412305;1.411471;1.411742;1.412236;1.411716;1.410264;1.410880;1.410978;1.411321;1.411923;1.411243;1.411290;1.409531;1.409617;1.409920;1.409529;1.409021;1.411119;1.409379;1.409625;1.410006;1.410651;1.411717;1.412166;1.412184;1.410695;1.411672
ID41;1.411503;1.411760;1.411520;1.411227;1.412143;1.411517;1.411532;1.411658;1.412024;1.411721;1.412396;1.411752;1.412754;1.411729;1.412614;1.411783;1.412299;1.412707;1.412499;1.412157;1.411732;1.411928;1.412233;1.412002;1.411943;1.411955;1.412066;1.411510;1.411873;1.412293;1.412548;1.412717;1.412469;1.412476;1.412437;1.412711;1.412560;1.412715;1.412255;1.409667;0.000000;1.410564;1.410285;1.410627;1.410049;1.410696;1.410518;1.410491;1.409941;1.410756;1.410516;1.410474;1.410003;1.409923;1.410276;1.410911;1.410990;1.410715;1.410647;1.410727;1.410885;1.410970;1.411016;1.410949;1.410934;1.411712;1.412229;1.411767;1.411967;1.411962;1.412136;1.412240;1.412182;1.412091;1.412058;1.410581;1.410624;1.410695;1.410836;1.410723;1.410561;1.410726;1.410588;1.410777;1.410596;1.409727;1.410471;1.410021;1.410460;1.410546;1.410584;1.410750;1.411148;1.410700;1.410716;1.410514;1.410616;1.410449;1.410751;1.410633;1.410780;1.410803;1.410761;1.412300;1.412156;1.410925;1.411792;1.411982;1.410876;1.411633;1.411154;1.410684;1.410883;1.410738;1.410596;1.410664;1.410814;1.410616;1.410799;1.410774;1.410647;1.412045;1.411780;1.410979;1.412005;1.411322;1.411090;1.411988;1.411697;1.411494;1.411861;1.411878;1.412047;1.411976;1.411783;1.412253;1.411359;1.411609;1.411989;1.410289;1.411928;1.411645;1.411880;1.412103;1.411759;1.411751;1.412366;1.412149;1.411814;1.412013;1.411981;1.411167;1.411334;1.411169;1.410824;1.411428;1.411334;1.411031;1.411340;1.411191;1.411368;1.410702;1.410547;1.411118;1.410899;1.410562;1.410455;1.410429;1.410387;1.410760;1.410459;1.410023;1.410183;1.410403;1.410502;1.409430;1.410291;1.408646;1.410754;1.409760;1.410725;1.410987;1.411440;1.411445;1.411154;1.411585;1.411453;1.411586;1.411840;1.411849;1.412153;1.410524;1.410994;1.410575;1.410658;1.410507;1.410412;1.410621;1.410277;1.410498;1.410440;1.412213;1.411522;1.411362;1.411765;1.411233;1.411529;1.411568;1.411651;1.411837;1.411718;1.412384;1.411838;1.412424;1.411949;1.412138;1.411930;1.412159;1.412204;1.412529;1.411975;1.411961;1.412379;1.411811;1.411423;1.411694;1.411544;1.411962;1.412304;1.411714;1.411703;1.410517;1.410457;1.410553;1.410268;1.410063;1.411438;1.410327;1.410433;1.410584;1.411154;1.412038;1.412329;1.412315;1.411564;1.412062
ID42;1.410961;1.411147;1.411009;1.410738;1.411934;1.410880;1.410823;1.411099;1.411647;1.411345;1.412341;1.411516;1.412728;1.411663;1.412575;1.411592;1.412078;1.412719;1.412393;1.411853;1.411329;1.411486;1.411784;1.411563;1.411540;1.411493;1.411649;1.411155;1.411477;1.412012;1.412334;1.412477;1.412255;1.412308;1.412235;1.412485;1.412309;1.412483;1.412119;1.408782;1.410564;0.000000;1.409239;1.409478;1.409471;1.411036;1.410692;1.410646;1.410560;1.411278;1.411068;1.410984;1.410644;1.410537;1.410907;1.411273;1.411257;1.410987;1.410987;1.411181;1.411182;1.411234;1.411399;1.411334;1.411321;1.411408;1.411987;1.411439;1.411586;1.411724;1.411774;1.411958;1.411863;1.411817;1.411755;1.411039;1.411226;1.410961;1.411268;1.411309;1.411181;1.411223;1.411206;1.411233;1.411191;1.409782;1.410932;1.409898;1.410959;1.410581;1.410669;1.410945;1.411306;1.411087;1.411067;1.410900;1.411035;1.410914;1.411149;1.411056;1.411166;1.411188;1.411152;1.412054;1.411973;1.410826;1.411520;1.411801;1.411085;1.411573;1.410973;1.411068;1.411196;1.411063;1.410897;1.411075;1.411239;1.410991;1.411184;1.411119;1.411016;1.411680;1.411146;1.410912;1.411367;1.410877;1.410561;1.411681;1.411199;1.410759;1.411312;1.411520;1.411581;1.411541;1.411264;1.411915;1.411268;1.411085;1.411450;1.409834;1.411421;1.411374;1.411554;1.411735;1.411421;1.411412;1.412032;1.411809;1.411538;1.411719;1.411673;1.411193;1.411208;1.411216;1.410926;1.411340;1.411379;1.411051;1.411282;1.411178;1.411436;1.410773;1.410740;1.410981;1.410914;1.410794;1.410755;1.410746;1.410673;1.410842;1.410757;1.410523;1.410675;1.410771;1.410960;1.409700;1.410617;1.409012;1.411155;1.410134;1.411128;1.410759;1.411087;1.411108;1.410859;1.411116;1.411502;1.411144;1.411348;1.411404;1.411759;1.410929;1.411404;1.411086;1.411193;1.411028;1.410842;1.411004;1.410726;1.410882;1.410914;1.411735;1.411066;1.410745;1.411177;1.410649;1.410832;1.411060;1.411080;1.411345;1.410863;1.412110;1.411740;1.412442;1.411631;1.411895;1.411636;1.411968;1.411908;1.412249;1.411732;1.411693;1.412104;1.411876;1.411055;1.411278;1.411216;1.411484;1.411989;1.411453;1.411367;1.410961;1.410958;1.411115;1.410818;1.410627;1.411640;1.410696;1.410945;1.411063;1.411485;1.411735;1.412039;1.412034;1.411184;1.411653
ID43;1.409830;1.410365;1.409974;1.409597;1.411865;1.409515;1.409353;1.410284;1.411317;1.410990;1.412358;1.411314;1.412807;1.411323;1.412526;1.411432;1.412014;1.412702;1.412346;1.411681;1.411156;1.411062;1.411573;1.411424;1.411386;1.411349;1.411364;1.410868;1.411220;1.411890;1.412132;1.412341;1.412101;1.412285;1.412093;1.412403;1.412165;1.412432;1.411936;1.403914;1.410285;1.409239;0.000000;1.407366;1.406988;1.410768;1.410267;1.410010;1.410150;1.411190;1.410877;1.410658;1.410343;1.410095;1.410674;1.411227;1.411157;1.411037;1.411011;1.411107;1.411057;1.411100;1.411281;1.411254;1.411030;1.411148;1.411914;1.411257;1.411498;1.411693;1.411694;1.411951;1.411879;1.411832;1.411828;1.410958;1.411145;1.410889;1.411271;1.411284;1.411120;1.411151;1.411194;1.411231;1.411126;1.408253;1.410602;1.407606;1.410730;1.409438;1.409593;1.410474;1.410835;1.411052;1.411073;1.410839;1.411010;1.410843;1.411172;1.411023;1.411198;1.411190;1.411145;1.411896;1.411756;1.410281;1.411175;1.411651;1.410854;1.411239;1.410533;1.410960;1.411145;1.411001;1.410910;1.411062;1.411214;1.410966;1.411088;1.411059;1.410900;1.411602;1.410747;1.410269;1.410932;1.410215;1.409290;1.411684;1.411025;1.409807;1.411092;1.411376;1.411395;1.411380;1.410895;1.411806;1.411228;1.410871;1.411317;1.409813;1.411181;1.410875;1.411141;1.411450;1.411033;1.410969;1.411965;1.411683;1.411188;1.411490;1.411296;1.410723;1.410738;1.410645;1.410318;1.410851;1.411094;1.410622;1.410696;1.410654;1.411089;1.410711;1.410680;1.410918;1.410876;1.410506;1.410728;1.410687;1.410610;1.410803;1.410800;1.410197;1.410662;1.410747;1.410972;1.409658;1.410562;1.409273;1.411194;1.410233;1.411182;1.409912;1.410454;1.410550;1.410025;1.410506;1.411355;1.410676;1.411011;1.410969;1.411559;1.410738;1.411370;1.410923;1.411103;1.410838;1.410579;1.410954;1.410396;1.410735;1.410701;1.411444;1.410541;1.409656;1.410773;1.410142;1.410218;1.410645;1.410509;1.410917;1.409978;1.412017;1.411490;1.412420;1.411465;1.411664;1.411552;1.411808;1.411635;1.412178;1.411447;1.411514;1.412145;1.411909;1.410261;1.410788;1.410764;1.411152;1.411890;1.411235;1.411204;1.410431;1.410546;1.410795;1.410482;1.410106;1.411624;1.409988;1.410506;1.410846;1.411276;1.411566;1.411979;1.412010;1.410628;1.411515
ID44;1.410013;1.410370;1.410058;1.409880;1.411725;1.409783;1.409389;1.410348;1.411114;1.410844;1.412349;1.411336;1.412811;1.411440;1.412601;1.411467;1.411927;1.412740;1.412332;1.411438;1.411055;1.410884;1.411233;1.410827;1.411046;1.411043;1.411096;1.410811;1.410983;1.411716;1.411966;1.412204;1.411864;1.412287;1.411933;1.412296;1.412033;1.412247;1.411955;1.407172;1.410627;1.409478;1.407366;0.000000;1.408286;1.411221;1.410443;1.410409;1.410617;1.411469;1.411310;1.411115;1.410673;1.410635;1.411017;1.411583;1.411438;1.411244;1.411308;1.411487;1.411415;1.411424;1.411678;1.411588;1.411471;1.410942;1.411706;1.411094;1.411204;1.411533;1.411409;1.411783;1.411595;1.411607;1.411613;1.411330;1.411455;1.411111;1.411503;1.411576;1.411415;1.411533;1.411463;1.411442;1.411431;1.409126;1.411089;1.408997;1.411204;1.410407;1.410475;1.411017;1.411410;1.411333;1.411376;1.411213;1.411269;1.411194;1.411426;1.411301;1.411356;1.411431;1.411351;1.411739;1.411675;1.410245;1.411083;1.411554;1.410952;1.411214;1.410360;1.411395;1.411464;1.411379;1.411213;1.411343;1.411526;1.411333;1.411500;1.411442;1.411390;1.411371;1.410506;1.410498;1.410764;1.410316;1.409579;1.411557;1.410818;1.409725;1.410778;1.411054;1.411175;1.411047;1.410826;1.411439;1.411329;1.410647;1.411074;1.409574;1.411004;1.410970;1.411130;1.411410;1.411044;1.410997;1.411884;1.411417;1.411251;1.411392;1.411181;1.410940;1.410969;1.410958;1.410609;1.410968;1.411284;1.410863;1.410998;1.410923;1.411360;1.410961;1.411026;1.411094;1.411000;1.411120;1.411054;1.411032;1.411003;1.411077;1.411024;1.410813;1.410998;1.411064;1.411267;1.409909;1.411029;1.409472;1.411489;1.410482;1.411495;1.410225;1.410571;1.410558;1.410136;1.410451;1.411528;1.410684;1.410858;1.410793;1.411268;1.411050;1.411607;1.411219;1.411384;1.411198;1.411026;1.411231;1.411004;1.411155;1.411064;1.411252;1.410557;1.409845;1.410558;1.410056;1.410208;1.410555;1.410492;1.410784;1.410040;1.411891;1.411499;1.412507;1.411358;1.411702;1.411440;1.411746;1.411559;1.412058;1.411494;1.411356;1.411990;1.412089;1.410393;1.410787;1.410737;1.410953;1.411645;1.411269;1.410922;1.411007;1.411041;1.411250;1.410870;1.410630;1.411849;1.410503;1.411056;1.411230;1.411653;1.411277;1.411724;1.411798;1.410473;1.411121
ID45;1.410302;1.410792;1.410379;1.409984;1.411821;1.410085;1.410037;1.410694;1.411448;1.411108;1.412246;1.411273;1.412663;1.411394;1.412464;1.411383;1.411975;1.412623;1.412300;1.411774;1.411183;1.411326;1.411799;1.411548;1.411480;1.411444;1.411582;1.410946;1.411302;1.411882;1.412144;1.412382;1.412154;1.412235;1.412136;1.412408;1.412215;1.412442;1.411932;1.406269;1.410049;1.409471;1.406988;1.408286;0.000000;1.410495;1.410169;1.409787;1.409521;1.410814;1.410548;1.410199;1.409859;1.409650;1.410198;1.410932;1.410889;1.410716;1.410673;1.410799;1.410712;1.410839;1.411050;1.410920;1.410749;1.411196;1.411924;1.411302;1.411550;1.411635;1.411754;1.411918;1.411851;1.411767;1.411683;1.410654;1.410769;1.410593;1.410907;1.410856;1.410761;1.410882;1.410731;1.410871;1.410746;1.408180;1.410220;1.407704;1.410343;1.409324;1.409507;1.410224;1.410658;1.410769;1.410771;1.410529;1.410752;1.410563;1.410877;1.410762;1.410903;1.410928;1.410861;1.411873;1.411779;1.410194;1.411367;1.411601;1.410674;1.411203;1.410665;1.410768;1.410918;1.410735;1.410642;1.410747;1.410860;1.410705;1.410892;1.410807;1.410671;1.411672;1.411016;1.410303;1.411226;1.410433;1.409771;1.411495;1.411141;1.410279;1.411361;1.411450;1.411588;1.411518;1.411188;1.411899;1.411208;1.411091;1.411501;1.409799;1.411396;1.411087;1.411342;1.411614;1.411262;1.411161;1.411998;1.411803;1.411323;1.411604;1.411485;1.410650;1.410747;1.410654;1.410218;1.410977;1.411002;1.410571;1.410751;1.410729;1.411007;1.410533;1.410511;1.410909;1.410717;1.410455;1.410473;1.410427;1.410412;1.410687;1.410481;1.409797;1.410304;1.410477;1.410563;1.409173;1.410349;1.408728;1.410931;1.409832;1.410904;1.410178;1.410717;1.410796;1.410299;1.410864;1.411281;1.410869;1.411258;1.411211;1.411674;1.410463;1.411017;1.410481;1.410726;1.410443;1.410221;1.410671;1.410125;1.410490;1.410413;1.411712;1.410801;1.410230;1.411121;1.410348;1.410621;1.410941;1.410883;1.411264;1.410519;1.412087;1.411485;1.412318;1.411507;1.411798;1.411550;1.411829;1.411773;1.412188;1.411602;1.411566;1.412132;1.411726;1.410660;1.411078;1.410902;1.411374;1.411991;1.411326;1.411223;1.410142;1.410133;1.410438;1.410137;1.409676;1.411395;1.409920;1.410192;1.410423;1.411038;1.411570;1.411962;1.411958;1.410833;1.411588
